source airport,destination airport,airplane type,total Cost,break even cost per ticket, loss per flight
Tampa International Airport,Logan International Airport,Boeing 767-800,20679.422040854464,364.71643811030805,-16302.824783530767
Tampa International Airport,Logan International Airport,Airbus A200-100,16875.343329782394,416.6751439452443,-11875.241602439462
Tampa International Airport,Logan International Airport,Airbus A220-300,15119.614693902975,314.99197278964533,-11339.711020427232
Tampa International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 737-600,6214.900011496156,174.08683505591478,-4996.292166104753
Tampa International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 767-800,6768.625014370196,119.37610254621158,-5932.992296546715
Tampa International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A200-100,6137.184221619099,151.5354128794839,-5076.436331462712
Tampa International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A220-300,5845.750009580131,121.78645853291938,-4993.244799849695
Tampa International Airport,Minneapolis-Saint Paul International Airport,Boeing 737-600,18718.53344496544,524.3286679262029,-13999.575433629614
Tampa International Airport,Minneapolis-Saint Paul International Airport,Boeing 767-800,22398.1668062068,395.0293969348642,-18842.902233793022
Tampa International Airport,Minneapolis-Saint Paul International Airport,Airbus A200-100,18202.09367496665,449.4344117275716,-14157.183969418507
Tampa International Airport,Minneapolis-Saint Paul International Airport,Airbus A220-300,16265.4445374712,338.8634278639833,-13215.67368669535
Tampa International Airport,LaGuardia Airport,Boeing 737-600,15384.469063821198,430.9375087905098,-8489.46892317304
Tampa International Airport,LaGuardia Airport,Boeing 767-800,18230.586329776503,321.52709576325407,-13086.152797564439
Tampa International Airport,LaGuardia Airport,Airbus A200-100,14985.014008950282,370.00034590000695,-9065.00847455017
Tampa International Airport,LaGuardia Airport,Airbus A220-300,13487.057553184333,280.9803656913403,-8991.371702122888
Tampa International Airport,Detroit Metropolitan Airport,Boeing 737-600,15082.51599879132,422.47943974205384,-10857.72160137078
Tampa International Airport,Detroit Metropolitan Airport,Boeing 767-800,17853.14499848915,314.8702821603025,-14704.442176886127
Tampa International Airport,Detroit Metropolitan Airport,Airbus A200-100,14693.655788307415,362.8063157606769,-11065.592630700645
Tampa International Airport,Detroit Metropolitan Airport,Airbus A220-300,13235.429998992768,275.738124979016,-10478.048749202608
Tampa International Airport,Philadelphia International Airport,Boeing 737-600,14367.311928280045,402.44571227675203,-8330.626244128765
Tampa International Airport,Philadelphia International Airport,Boeing 767-800,16959.139910350055,299.1029966552038,-12472.594960521998
Tampa International Airport,Philadelphia International Airport,Airbus A200-100,14003.546597463202,345.7665826534124,-8817.047857662015
Tampa International Airport,Philadelphia International Airport,Airbus A220-300,12639.426606900037,263.32138764375077,-8689.605792243776
Tampa International Airport,Salt Lake City International Airport,Boeing 737-600,25222.894599481187,706.5236582487728,-23103.32362473487
Tampa International Airport,Salt Lake City International Airport,Boeing 767-800,30528.618249351483,538.4236022813313,-28913.34744250749
Tampa International Airport,Salt Lake City International Airport,Airbus A200-100,24478.23163107834,604.40078101428,-22665.029288035497
Tampa International Airport,Salt Lake City International Airport,Airbus A220-300,21685.745499567653,451.7863645743261,-20330.386405844674
Tampa International Airport,Ronald Reagan Washington National Airport,Boeing 737-600,13171.202045753505,368.94123377460807,-11326.495876880464
Tampa International Airport,Ronald Reagan Washington National Airport,Boeing 767-800,15464.002557191881,272.7337311674053,-14100.333901354854
Tampa International Airport,Ronald Reagan Washington National Airport,Airbus A200-100,12849.40548274461,317.26927117887925,-11263.059126850214
Tampa International Airport,Ronald Reagan Washington National Airport,Airbus A220-300,11642.668371461255,242.55559107210948,-10429.890416100709
Tampa International Airport,San Diego International Airport,Boeing 737-600,27450.20461573829,768.9132945584956,-21298.898259270325
Tampa International Airport,San Diego International Airport,Boeing 767-800,33312.75576967286,587.5265567843538,-28612.54331539803
Tampa International Airport,San Diego International Airport,Airbus A200-100,26627.390418694846,657.4664300912308,-21367.658977965
Tampa International Airport,San Diego International Airport,Airbus A220-300,23541.83717978191,490.45494124545644,-19618.197649818256
Tampa International Airport,Baltimore/Washington International Airport,Boeing 737-600,13495.846305598125,378.0349105209559,-11605.671752993345
Tampa International Airport,Baltimore/Washington International Airport,Boeing 767-800,15869.807881997658,279.8907915696236,-14470.35392414954
Tampa International Airport,Baltimore/Washington International Airport,Airbus A200-100,13162.658715928017,325.0039189118029,-11537.639121369002
Tampa International Airport,Baltimore/Washington International Airport,Airbus A220-300,11913.205254665105,248.19177613885634,-10672.246373970824
Tampa International Airport,Austin-Bergstrom International Airport,Boeing 737-600,14421.444415220842,403.9620284375586,-11997.672244595491
Tampa International Airport,Austin-Bergstrom International Airport,Boeing 767-800,17026.805519026053,300.2963936336165,-15225.027157224355
Tampa International Airport,Austin-Bergstrom International Airport,Airbus A200-100,14055.779698897306,347.05628886166187,-11973.441965727336
Tampa International Airport,Austin-Bergstrom International Airport,Airbus A220-300,12684.537012684037,264.2611877642508,-11098.969886098532
Tampa International Airport,Washington Dulles International Airport,Boeing 737-600,13142.456680075842,368.1360414587071,-11301.776472782307
Tampa International Airport,Washington Dulles International Airport,Boeing 767-800,15428.070850094804,272.1000149928537,-14067.570775130536
Tampa International Airport,Washington Dulles International Airport,Airbus A200-100,12821.668726388973,316.5844129972586,-11238.74666140268
Tampa International Airport,Washington Dulles International Airport,Airbus A220-300,11618.713900063201,242.05653958465004,-10408.431202139951
Tampa International Airport,Nashville International Airport,Boeing 737-600,10898.247360304715,305.2730353026531,-9371.88218379145
Tampa International Airport,Nashville International Airport,Boeing 767-800,12622.809200380896,222.62450088855198,-11509.686695938137
Tampa International Airport,Nashville International Airport,Airbus A200-100,10656.203593276481,263.11613810559214,-9340.62290274852
Tampa International Airport,Nashville International Airport,Airbus A220-300,9748.539466920596,203.09457222751243,-8733.066605783035
Austin-Bergstrom International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 737-600,13129.995765351863,367.7869962283435,-9084.338806840085
Austin-Bergstrom International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 767-800,15412.494706689831,271.82530346895646,-12422.41636853131
Austin-Bergstrom International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A200-100,12809.645036743028,316.2875317714328,-9330.482187257268
Austin-Bergstrom International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A220-300,11608.329804459887,241.840204259581,-8948.087557604496
Austin-Bergstrom International Airport,Dallas/Fort Worth International Airport,Boeing 737-600,6138.265862344768,171.94022023374703,-3731.102779072309
Austin-Bergstrom International Airport,Dallas/Fort Worth International Airport,Boeing 767-800,6672.832327930961,117.6866371769129,-5025.21940745418
Austin-Bergstrom International Airport,Dallas/Fort Worth International Airport,Airbus A200-100,6063.2389899817945,149.7096046909085,-3967.3045243090755
Austin-Bergstrom International Airport,Dallas/Fort Worth International Airport,Airbus A220-300,5781.88821862064,120.45600455459667,-4095.5041548562867
Austin-Bergstrom International Airport,Denver International Airport,Boeing 737-600,12731.151214030548,356.6148799448333,-10591.461934361549
Austin-Bergstrom International Airport,Denver International Airport,Boeing 767-800,14913.939017538187,263.03243417174934,-13335.74441250769
Austin-Bergstrom International Airport,Denver International Airport,Airbus A200-100,12424.795031082109,306.78506249585456,-10584.084656106981
Austin-Bergstrom International Airport,Denver International Airport,Airbus A220-300,11275.959345025456,234.91581968803033,-9866.464426897273
Austin-Bergstrom International Airport,O'Hare International Airport,Boeing 737-600,15009.235633824106,420.4267684544568,-7441.553801643884
Austin-Bergstrom International Airport,O'Hare International Airport,Boeing 767-800,17761.54454228013,313.25475383210113,-12122.958973302311
Austin-Bergstrom International Airport,O'Hare International Airport,Airbus A200-100,14622.946664216244,361.0604114621295,-8123.859257897913
Austin-Bergstrom International Airport,O'Hare International Airport,Airbus A220-300,13174.363028186755,274.4658964205574,-8233.976892616723
Austin-Bergstrom International Airport,Los Angeles International Airport,Boeing 737-600,17949.651366735365,502.79135481051446,-854.7453031778714
Austin-Bergstrom International Airport,Los Angeles International Airport,Boeing 767-800,21437.064208419208,378.07873383455393,-8582.387258044375
Austin-Bergstrom International Airport,Los Angeles International Airport,Airbus A200-100,17460.189915270967,431.1158003770609,-2802.2527024508963
Austin-Bergstrom International Airport,Los Angeles International Airport,Airbus A220-300,15624.709472279472,325.514780672489,-4557.206929414846
Austin-Bergstrom International Airport,John F. Kennedy International Airport,Boeing 737-600,21100.50439883246,591.0505433846629,-13416.847334831844
Austin-Bergstrom International Airport,John F. Kennedy International Airport,Boeing 767-800,25375.630498540577,447.5419841012448,-19557.584705224395
Austin-Bergstrom International Airport,John F. Kennedy International Airport,Airbus A200-100,20500.486700627815,506.18485680562503,-13920.08356215469
Austin-Bergstrom International Airport,John F. Kennedy International Airport,Airbus A220-300,18250.420332360387,380.21709025750806,-13307.598159012781
Austin-Bergstrom International Airport,Harry Reid International Airport,Boeing 737-600,16246.079587233604,455.07225734547916,-14425.790557851687
Austin-Bergstrom International Airport,Harry Reid International Airport,Boeing 767-800,19307.599484042006,340.522036755591,-17945.51133701964
Austin-Bergstrom International Airport,Harry Reid International Airport,Airbus A200-100,15816.392584172778,390.5282119548834,-14254.279736353245
Austin-Bergstrom International Airport,Harry Reid International Airport,Airbus A220-300,14205.066322694669,295.9388817228056,-13021.310795803447
Austin-Bergstrom International Airport,Orlando International Airport,Boeing 737-600,15165.813777891084,424.81271086529654,-13041.750223564602
Austin-Bergstrom International Airport,Orlando International Airport,Boeing 767-800,17957.26722236386,316.70665295174354,-16373.73395760514
Austin-Bergstrom International Airport,Orlando International Airport,Airbus A200-100,14774.03083831596,364.7908848966904,-12950.076413832508
Austin-Bergstrom International Airport,Orlando International Airport,Airbus A220-300,13304.844814909238,277.1842669772758,-11918.923480022859
Austin-Bergstrom International Airport,Miami International Airport,Boeing 737-600,16404.059877724663,459.4974755665172,-13647.07502432556
Austin-Bergstrom International Airport,Miami International Airport,Boeing 767-800,19505.074847155833,344.00484739251914,-17441.045762800717
Austin-Bergstrom International Airport,Miami International Airport,Airbus A200-100,15968.829706576433,394.29209152040573,-13603.077157453998
Austin-Bergstrom International Airport,Miami International Airport,Airbus A220-300,14336.716564770555,298.6815950993866,-12544.626994174236
Austin-Bergstrom International Airport,Charlotte Douglas International Airport,Boeing 737-600,15596.388556315957,436.8736290284582,-13412.020411173666
Austin-Bergstrom International Airport,Charlotte Douglas International Airport,Boeing 767-800,18495.485695394946,326.1990422468245,-16864.490484160822
Austin-Bergstrom International Airport,Charlotte Douglas International Airport,Airbus A200-100,15189.497729778555,375.0493266611989,-13314.25109647256
Austin-Bergstrom International Airport,Charlotte Douglas International Airport,Airbus A220-300,13663.657130263296,284.659523547152,-12240.359512527537
Austin-Bergstrom International Airport,Seattle-Tacoma International Airport,Boeing 737-600,23912.874453158423,669.8284160548578,-19224.07554077442
Austin-Bergstrom International Airport,Seattle-Tacoma International Airport,Boeing 767-800,28891.093066448033,509.5430875916761,-25324.2914533063
Austin-Bergstrom International Airport,Seattle-Tacoma International Airport,Airbus A200-100,23214.177103924798,573.1895581215999,-19201.8501970736
Austin-Bergstrom International Airport,Seattle-Tacoma International Airport,Airbus A220-300,20594.062044298687,429.0429592562227,-17590.761329505127
Austin-Bergstrom International Airport,Phoenix Sky Harbor International Airport,Boeing 737-600,13797.661837811545,386.48912710956716,-10319.259693825441
Austin-Bergstrom International Airport,Phoenix Sky Harbor International Airport,Boeing 767-800,16247.077297264434,286.54457314399355,-13668.17613896849
Austin-Bergstrom International Airport,Phoenix Sky Harbor International Airport,Airbus A200-100,13453.884229467283,332.1946723325255,-10464.132178474554
Austin-Bergstrom International Airport,Phoenix Sky Harbor International Airport,Airbus A220-300,12164.718198176288,253.43162912867265,-9883.833536018234
Austin-Bergstrom International Airport,Newark Liberty International Airport,Boeing 737-600,20897.401902860685,585.361397839235,-13287.70373095063
Austin-Bergstrom International Airport,Newark Liberty International Airport,Boeing 767-800,25121.752378575857,443.0644158478987,-19361.914972553175
Austin-Bergstrom International Airport,Newark Liberty International Airport,Airbus A200-100,20304.51060802347,501.3459409388511,-13787.013375818406
Austin-Bergstrom International Airport,Newark Liberty International Airport,Airbus A220-300,18081.168252383904,376.69100525799803,-13184.185184029931
Austin-Bergstrom International Airport,San Francisco International Airport,Boeing 737-600,20900.595781558026,585.4508622285163,-13289.734572587315
Austin-Bergstrom International Airport,San Francisco International Airport,Boeing 767-800,25125.744726947534,443.134827635759,-19364.99196768267
Austin-Bergstrom International Airport,San Francisco International Airport,Airbus A200-100,20307.592420801608,501.4220350815212,-13789.105964741833
Austin-Bergstrom International Airport,San Francisco International Airport,Airbus A220-300,18083.829817965023,376.746454540938,-13186.125908932829
Austin-Bergstrom International Airport,Logan International Airport,Boeing 737-600,23085.29979468606,646.6470530724387,-17265.47631703411
Austin-Bergstrom International Airport,Logan International Airport,Boeing 767-800,27856.624743357574,491.2984963555128,-23434.938276157958
Austin-Bergstrom International Airport,Logan International Airport,Airbus A200-100,22415.640152767253,553.4725963646235,-17434.386785485643
Austin-Bergstrom International Airport,Logan International Airport,Airbus A220-300,19904.416495571713,414.675343657744,-16172.338402652018
Austin-Bergstrom International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 737-600,16416.744132879317,459.8527768313535,-13657.627471891195
Austin-Bergstrom International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 767-800,19520.930166099148,344.2844826472513,-17455.22327021564
Austin-Bergstrom International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A200-100,15981.06890014671,394.594293830783,-13613.503137162013
Austin-Bergstrom International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A220-300,14347.286777399431,298.90180786248817,-12553.875930224502
Austin-Bergstrom International Airport,Minneapolis-Saint Paul International Airport,Boeing 737-600,15743.327097894304,440.9895545628657,-12656.400215954243
Austin-Bergstrom International Airport,Minneapolis-Saint Paul International Airport,Boeing 767-800,18679.15887236788,329.4384280840896,-16373.089875779253
Austin-Bergstrom International Airport,Minneapolis-Saint Paul International Airport,Airbus A200-100,15331.28053305591,378.55013661866445,-12681.429576725259
Austin-Bergstrom International Airport,Minneapolis-Saint Paul International Airport,Airbus A220-300,13786.10591491192,287.2105398939983,-11775.63213565393
Austin-Bergstrom International Airport,LaGuardia Airport,Boeing 737-600,21085.591201746145,590.6328067716008,-13407.364713715335
Austin-Bergstrom International Airport,LaGuardia Airport,Boeing 767-800,25356.98900218268,447.2132099150385,-19543.21727328718
Austin-Bergstrom International Airport,LaGuardia Airport,Airbus A200-100,20486.096773614703,505.82954996579514,-13910.312624059366
Austin-Bergstrom International Airport,LaGuardia Airport,Airbus A220-300,18237.992668121788,379.9581805858706,-13298.536320505471
Austin-Bergstrom International Airport,Detroit Metropolitan Airport,Boeing 737-600,16926.15330641211,474.1219413560816,-13133.177775563458
Austin-Bergstrom International Airport,Detroit Metropolitan Airport,Boeing 767-800,20157.691633015143,355.5148436157874,-17313.572884088844
Austin-Bergstrom International Airport,Detroit Metropolitan Airport,Airbus A200-100,16472.604067590633,406.7309646318675,-13218.756350535694
Austin-Bergstrom International Airport,Detroit Metropolitan Airport,Airbus A220-300,14771.794422010093,307.74571712521026,-12309.828685008411
Austin-Bergstrom International Airport,Philadelphia International Airport,Boeing 737-600,20074.937046616033,562.3231665718778,-13327.059047753499
Austin-Bergstrom International Airport,Philadelphia International Airport,Boeing 767-800,24093.67130827004,424.93247457266386,-18994.481613398075
Austin-Bergstrom International Airport,Philadelphia International Airport,Airbus A200-100,19510.9041677874,481.7507201922815,-13729.895525480024
Austin-Bergstrom International Airport,Philadelphia International Airport,Airbus A220-300,17395.780872180025,362.41210150375053,-13046.835654135019
Austin-Bergstrom International Airport,Salt Lake City International Airport,Boeing 737-600,16218.405329491148,454.2970680529734,-15309.811193385201
Austin-Bergstrom International Airport,Salt Lake City International Airport,Boeing 767-800,19273.00666186394,339.91193407167447,-18593.18279372059
Austin-Bergstrom International Airport,Salt Lake City International Airport,Airbus A200-100,15789.689353017777,389.86887291401916,-15009.951607189738
Austin-Bergstrom International Airport,Salt Lake City International Airport,Airbus A220-300,14182.004441242625,295.45842585922134,-13591.087589524182
Austin-Bergstrom International Airport,Ronald Reagan Washington National Airport,Boeing 737-600,18782.475779903536,526.1197697451971,-16677.996700922748
Austin-Bergstrom International Airport,Ronald Reagan Washington National Airport,Boeing 767-800,22478.09472487942,396.4390604035171,-20892.33848326535
Austin-Bergstrom International Airport,Ronald Reagan Washington National Airport,Airbus A200-100,18263.792419205165,450.95783751123867,-16459.96106916021
Austin-Bergstrom International Airport,Ronald Reagan Washington National Airport,Airbus A220-300,16318.72981658628,339.97353784554747,-14958.83566520409
Austin-Bergstrom International Airport,San Diego International Airport,Boeing 737-600,17085.726528652685,478.5917795140809,-14214.1758515682
Austin-Bergstrom International Airport,San Diego International Airport,Boeing 767-800,20357.15816081586,359.0327717956942,-18202.961530041695
Austin-Bergstrom International Airport,San Diego International Airport,Airbus A200-100,16626.578229401715,410.53279578769667,-14163.381454675535
Austin-Bergstrom International Airport,San Diego International Airport,Airbus A220-300,14904.77210721057,310.5160855668869,-13041.67559380925
Austin-Bergstrom International Airport,Baltimore/Washington International Airport,Boeing 737-600,19083.1334158628,534.5415522650645,-16944.967206802543
Austin-Bergstrom International Airport,Baltimore/Washington International Airport,Boeing 767-800,22853.916769828502,403.06731516452385,-21241.647509170405
Austin-Bergstrom International Airport,Baltimore/Washington International Airport,Airbus A200-100,18553.90066442902,458.1210040599758,-16721.416648189115
Austin-Bergstrom International Airport,Baltimore/Washington International Airport,Airbus A220-300,16569.277846552333,345.1932884698403,-15188.504692672972
Austin-Bergstrom International Airport,Tampa International Airport,Boeing 737-600,14421.444415220842,403.9620284375586,-11997.672244595491
Austin-Bergstrom International Airport,Tampa International Airport,Boeing 767-800,17026.805519026053,300.2963936336165,-15225.027157224355
Austin-Bergstrom International Airport,Tampa International Airport,Airbus A200-100,14055.779698897306,347.05628886166187,-11973.441965727336
Austin-Bergstrom International Airport,Tampa International Airport,Airbus A220-300,12684.537012684037,264.2611877642508,-11098.969886098532
Austin-Bergstrom International Airport,Washington Dulles International Airport,Boeing 737-600,18575.007543423915,520.3083345496896,-16493.774205225156
Austin-Bergstrom International Airport,Washington Dulles International Airport,Boeing 767-800,22218.759429279897,391.86524566631215,-20651.298446614648
Austin-Bergstrom International Airport,Washington Dulles International Airport,Airbus A200-100,18063.603769970447,446.01490790050485,-16279.544138368427
Austin-Bergstrom International Airport,Washington Dulles International Airport,Airbus A220-300,16145.83961951993,336.3716587399985,-14800.352984559935
Austin-Bergstrom International Airport,Nashville International Airport,Boeing 737-600,12501.543279654412,350.18328514438133,-11100.810139076886
Austin-Bergstrom International Airport,Nashville International Airport,Boeing 767-800,14626.929099568015,257.97053085657876,-13595.0469761417
Austin-Bergstrom International Airport,Nashville International Airport,Airbus A200-100,12203.243515456012,301.3146547026176,-10997.984896645541
Austin-Bergstrom International Airport,Nashville International Airport,Airbus A220-300,11084.61939971201,230.92957082733355,-10160.901116402676
Washington Dulles International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 737-600,10011.038326032836,280.4212416255697,-7206.82590977714
Washington Dulles International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 767-800,11513.797907541048,203.06521882788445,-9483.145719262204
Washington Dulles International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A200-100,9800.124700558,241.97838766809878,-7380.3408238770135
Washington Dulles International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A220-300,9009.198605027364,187.69163760473677,-7132.282228979997
Washington Dulles International Airport,Dallas/Fort Worth International Airport,Boeing 737-600,17169.403657043746,480.9356766678921,-10917.239860361147
Washington Dulles International Airport,Dallas/Fort Worth International Airport,Boeing 767-800,20461.754571304686,360.87750566674936,-15770.346997636945
Washington Dulles International Airport,Dallas/Fort Worth International Airport,Airbus A200-100,16707.319318200112,412.5264029185213,-11344.476080259336
Washington Dulles International Airport,Dallas/Fort Worth International Airport,Airbus A220-300,14974.503047536457,311.9688134903428,-10918.908472162
Washington Dulles International Airport,Denver International Airport,Boeing 737-600,20305.83627435527,568.7909320547695,-17461.881614081423
Washington Dulles International Airport,Denver International Airport,Boeing 767-800,24382.29534294409,430.0228455545695,-22232.181115171243
Washington Dulles International Airport,Denver International Airport,Airbus A200-100,19733.701668237543,487.2518930429023,-17297.44220302303
Washington Dulles International Airport,Denver International Airport,Airbus A220-300,17588.19689529606,366.42076865200124,-15756.093052036053
Washington Dulles International Airport,O'Hare International Airport,Boeing 737-600,10610.096207182985,297.20157443089596,-5854.87101628865
Washington Dulles International Airport,O'Hare International Airport,Boeing 767-800,12262.620258978734,216.27196223948386,-8802.268863146992
Washington Dulles International Airport,O'Hare International Airport,Airbus A200-100,10378.163006930952,256.25093844273954,-6278.14799184712
Washington Dulles International Airport,O'Hare International Airport,Airbus A220-300,9508.413505985824,198.09194804137132,-6338.942337323882
Washington Dulles International Airport,Los Angeles International Airport,Boeing 737-600,29691.606320879895,831.697656047056,-3908.9789834211624
Washington Dulles International Airport,Los Angeles International Airport,Boeing 767-800,36114.507901099874,636.9401746225728,-16369.362487800117
Washington Dulles International Airport,Los Angeles International Airport,Airbus A200-100,28790.146449971835,710.8678135795515,-6753.244229005741
Washington Dulles International Airport,Los Angeles International Airport,Airbus A220-300,25409.67193406658,529.3681652930537,-8999.258809981915
Washington Dulles International Airport,John F. Kennedy International Airport,Boeing 737-600,6561.411966436375,183.79305228113097,-4539.688391343934
Washington Dulles International Airport,John F. Kennedy International Airport,Boeing 767-800,7201.764958045469,127.0152549919836,-5804.597153133649
Washington Dulles International Airport,John F. Kennedy International Airport,Airbus A200-100,6471.537862350889,159.79105832965158,-4713.836220724721
Washington Dulles International Airport,John F. Kennedy International Airport,Airbus A220-300,6134.509972030313,127.80229108396486,-4728.6847701067
Washington Dulles International Airport,Harry Reid International Airport,Boeing 737-600,27187.42088629012,761.5524057784348,-24141.21126317638
Washington Dulles International Airport,Harry Reid International Airport,Boeing 767-800,32984.27610786265,581.7332646889357,-30657.34304910691
Washington Dulles International Airport,Harry Reid International Airport,Airbus A200-100,26373.8271709817,651.2056091600421,-23769.004734341535
Washington Dulles International Airport,Harry Reid International Airport,Airbus A220-300,23322.850738575104,485.8927237203147,-21379.279843693846
Washington Dulles International Airport,Orlando International Airport,Boeing 737-600,12555.06904393018,351.6826062725541,-10796.65601256741
Washington Dulles International Airport,Orlando International Airport,Boeing 767-800,14693.836304912726,259.15055211486293,-13398.083544338411
Washington Dulles International Airport,Orlando International Airport,Airbus A200-100,12254.89118273965,302.589905746658,-10741.94165400636
Washington Dulles International Airport,Orlando International Airport,Airbus A220-300,11129.22420327515,231.85883756823227,-9969.930015433987
Washington Dulles International Airport,Miami International Airport,Boeing 737-600,14396.075409504476,403.25141203093773,-12379.818349349787
Washington Dulles International Airport,Miami International Airport,Boeing 767-800,16995.094261880597,299.7371122024797,-15496.408700868198
Washington Dulles International Airport,Miami International Airport,Airbus A200-100,14031.300833732392,346.4518724378368,-12299.041471543207
Washington Dulles International Airport,Miami International Airport,Airbus A220-300,12663.396174587064,263.8207536372305,-11344.292406400911
Washington Dulles International Airport,Charlotte Douglas International Airport,Boeing 737-600,7623.731825108603,213.5499110674679,-6769.532180838731
Washington Dulles International Airport,Charlotte Douglas International Airport,Boeing 767-800,8529.664781385753,150.4350049627117,-7927.924761534906
Washington Dulles International Airport,Charlotte Douglas International Airport,Airbus A200-100,7496.583340017073,185.1008232102981,-6756.180047175881
Washington Dulles International Airport,Charlotte Douglas International Airport,Airbus A220-300,7019.776520923835,146.24534418591324,-6434.795144180182
Washington Dulles International Airport,Seattle-Tacoma International Airport,Boeing 737-600,29881.761016728145,837.0241181156345,-24022.592189918705
Washington Dulles International Airport,Seattle-Tacoma International Airport,Boeing 767-800,36352.201270910184,641.1322975469169,-31864.275188081767
Washington Dulles International Airport,Seattle-Tacoma International Airport,Airbus A200-100,28973.629051228916,715.3982481784917,-23965.841313979472
Washington Dulles International Airport,Seattle-Tacoma International Airport,Airbus A220-300,25568.134180606787,532.6694620959747,-21839.447945934964
Washington Dulles International Airport,Phoenix Sky Harbor International Airport,Boeing 737-600,25966.76222989664,727.3602865517267,-20147.879937482827
Washington Dulles International Airport,Phoenix Sky Harbor International Airport,Boeing 767-800,31458.452787370803,554.8228004827303,-27019.870383508962
Washington Dulles International Airport,Phoenix Sky Harbor International Airport,Airbus A200-100,25195.998642882725,622.1234232810549,-20219.011256634287
Washington Dulles International Airport,Phoenix Sky Harbor International Airport,Airbus A220-300,22305.63519158053,464.70073315792774,-18588.02932631711
Washington Dulles International Airport,Newark Liberty International Airport,Boeing 737-600,6384.143157384352,178.8275394225309,-4417.040223736512
Washington Dulles International Airport,Newark Liberty International Airport,Boeing 767-800,6980.178946730441,123.10721246438167,-5625.999609622242
Washington Dulles International Airport,Newark Liberty International Airport,Airbus A200-100,6300.4890115112175,155.56762991385722,-4589.245082458789
Washington Dulles International Airport,Newark Liberty International Airport,Airbus A220-300,5986.78596448696,124.72470759347834,-4614.814180958699
Washington Dulles International Airport,San Francisco International Airport,Boeing 737-600,31157.37244828983,872.7555307644211,-20684.306079116774
Washington Dulles International Airport,San Francisco International Airport,Boeing 767-800,37946.715560362296,669.2542426871657,-29915.664648116308
Washington Dulles International Airport,San Francisco International Airport,Airbus A200-100,30204.482186946334,745.7896836283045,-21255.005983406678
Washington Dulles International Airport,San Francisco International Airport,Airbus A220-300,26631.143706908195,554.8154938939207,-19973.357780181148
Washington Dulles International Airport,George Bush Intercontinental Airport,Boeing 737-600,17378.02370841894,486.7793755859648,-11536.671201387362
Washington Dulles International Airport,George Bush Intercontinental Airport,Boeing 767-800,20722.529635523675,365.47671314856575,-16336.809077740887
Washington Dulles International Airport,George Bush Intercontinental Airport,Airbus A200-100,16908.619367772662,417.49677451290523,-11898.6580736178
Washington Dulles International Airport,George Bush Intercontinental Airport,Airbus A220-300,15148.353090349116,315.59068938227324,-11361.264817761836
Washington Dulles International Airport,Logan International Airport,Boeing 737-600,8636.4083879162,241.91620134219053,-6701.078777178676
Washington Dulles International Airport,Logan International Airport,Boeing 767-800,9795.51048489525,172.76032601226194,-8413.427876797155
Washington Dulles International Airport,Logan International Airport,Airbus A200-100,8473.727391848966,209.22783683577694,-6799.90469716275
Washington Dulles International Airport,Logan International Airport,Airbus A220-300,7863.673656596835,163.82653451243405,-6553.061380497363
Washington Dulles International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 737-600,14167.184496496646,396.8399018626512,-12182.98498718339
Washington Dulles International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 767-800,16708.98062062081,294.6910162366986,-15235.525539437316
Washington Dulles International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A200-100,13810.4411808301,340.99854767481725,-12105.448442456012
Washington Dulles International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A220-300,12472.653747080538,259.84695306417785,-11173.418981759649
Washington Dulles International Airport,Minneapolis-Saint Paul International Airport,Boeing 737-600,14192.777224622434,397.5567850034296,-11807.436514601857
Washington Dulles International Airport,Minneapolis-Saint Paul International Airport,Boeing 767-800,16740.971530778043,295.2552298197186,-14969.440151859731
Washington Dulles International Airport,Minneapolis-Saint Paul International Airport,Airbus A200-100,13835.135918495333,341.6082942838354,-11785.48615279232
Washington Dulles International Airport,Minneapolis-Saint Paul International Airport,Airbus A220-300,12493.981020518695,260.2912712608061,-10932.233392953858
Washington Dulles International Airport,LaGuardia Airport,Boeing 737-600,6566.892507022289,183.94656882415376,-4543.480249956598
Washington Dulles International Airport,LaGuardia Airport,Boeing 767-800,7208.615633777861,127.13607819714042,-5810.118773609316
Washington Dulles International Airport,LaGuardia Airport,Airbus A200-100,6476.826103267121,159.92163217943508,-4717.688149293335
Washington Dulles International Airport,LaGuardia Airport,Airbus A220-300,6139.077089185241,127.89743935802585,-4732.205256246956
